#==================================
# IVS source Name Translation Table
#==================================
  # File format      : 26/04/2018
  # Date last revised: 27/04/2018
# Columns      Format             Content
#   1          A8                 IVS source name
#                                 Source name used now or in the past in IVS schedules and databases
#   2          A16                J2000 source name long
#                                 ICRF designations following therecommendations of the IAU Task Group on Designations
#   3          A8                 IERS designations source name constructed from B1950 coordinates

0319-133,                ,0319-133
0317+659,J032227.2+661028,0317+659
0319+396,J032251.8+394802,0319+396
0322-606,                ,0322-606
0320+015,J032309.8+014550,0320+015
0320+045,J032314.7+044612,0320+045
0320+053,                ,0320+053
0322-230,J032417.5-225417,0322-230
0321+340,J032441.1+341045,0321+340
0322-294,J032444.2-291821,0322-294
0323-244,J032513.3-241548,0323-244
0321+467,J032520.3+465506,0321+467
0322+222,J032536.8+222400,0322+222
0324-379,                ,0324-379
0324-328,                ,0324-328
UXARI   ,                ,0323+285
0325-182,J032743.3-180342,0325-182
UGC02748,J032754.1+023341,0325+023
0325+005,J032759.2+004422,0325+005
0325-222,J032759.9-220206,0325-222
0325+256,J032844.3+255208,0325+256
0325+395,J032850.3+394044,0325+395
0326+349,J032915.3+351005,0326+349
0327-241,J032954.0-235708,0327-241
0326+278,J032957.6+275615,0326+277
0324+763,                ,0324+763
0328-272,                ,0328-272
0327+467,J033032.6+465623,0327+467
0328-060,                ,0328-060
0327+364,J033034.7+363941,0327+364
0329-404,                ,0329-404
0329-255,J033108.9-252443,0329-255
0329-110,J033150.7-105155,0329-110
0333-729,                ,0333-729
0328+677,                ,0328+677
0329+654,                ,0329+654
0331+022,J033409.9+022609,0331+022
0332-403,J033413.6-400825,0332-403
0332-375,                ,0332-375
0332+078,J033453.3+080014,0332+078
0332-070,                ,0332-070
0333-276,                ,0333-276
0334-546,J033553.9-543025,0334-546
0333-073,J033557.0-070955,0333-073
NRAO140 ,J033630.1+321829,0333+321
0334-131,J033635.0-130204,0334-131
0334-207,J033645.6-203637,0334-207
HR1099  ,                ,0334+004
0335-364,J033654.0-361606,0335-364
0334+014,J033717.1+013722,0334+014
0333+596,                ,0333+596
0335-122,J033755.4-120404,0335-122
0335+225,                ,0335+225
0336-017,J033900.9-013317,0336-017
0335+599,J033909.3+600856,0335+599
0335+558,                ,0335+558
CTA26   ,J033930.9-014635,0336-019
0336+539,                ,0336+539
0336+473,J034010.7+473227,0336+473
0338-030,J034032.5-025454,0338-030
0338-214,J034035.6-211931,0338-214
0337+337,J034109.9+335221,0337+337
0340-600,                ,0340-600
0340-493,                ,0340-493
0340-330,                ,0340-330
0338+480,J034210.3+480946,0338+480
0338+388,                ,0338+388
0340-140,J034244.9-135451,0340-140
0341-256,J034319.5-253017,0341-256
0340+044,                ,0340+048
0340+362,J034328.9+362212,0340+362
0341+158,J034423.1+155943,0341+158
0328+861,                ,0328+861
0339+651,                ,0339+651
0339+683,J034441.4+682747,0339+683
0342+147,J034506.4+145349,0342+147
0342+476,                ,0342+476
0342+538,J034634.5+540059,0342+538
0343+485,                ,0343+485
0344+199,J034729.5+200453,0344+199
0341+729,                ,0341+729
0344+558,J034756.8+555731,0344+558
0344+235,J034757.1+233955,0344+235
0346-279,J034838.1-274913,0346-279
0346-163,J034839.2-161017,0346-163
0345+416,J034845.1+414914,0345+416
0345+460,J034918.7+460959,0345+460
0346+337,                ,0346+337
0346+209,J034945.2+210445,0346+209
0347-211,J034957.8-210247,0347-211
0347+131,                ,0347+131
0346+514,J035025.0+513838,0346+514
0348-326,J035043.3-323259,0348-326
0346+518,                ,0346+518
0348+049,J035054.2+050621,0348+049
0348-120,J035110.9-115322,0348-120
0348-031,                ,0348-031
0343+799,                ,0343+799
0350-253,J035211.0-251450,0350-253
0349+662,J035403.6+662126,0349+662
0351+045,J035424.1+044107,0351+045
0352-164,J035425.0-161622,0352-164
0350+465,J035430.0+464318,0350+465
0346+800,J035446.1+800928,0346+800
0351+390,                ,0351+390
0355-669,J035547.8-664533,0355-669
0353+289,J035608.4+290342,0353+289
0352+605,J035625.1+604357,0352+605
0349+764,                ,0349+764
0354+000,                ,0354+000
0354+231,J035721.6+231953,0354+231
0355-483,J035721.9-481215,0355-483
0355-079,J035743.2-075114,0355-079
0355+055,J035746.1+054231,0355+055
0351+784,                ,0351+784
0354+559,J035830.1+560644,0354+559
0356+102,                ,0356+102
0354+599,J035902.6+600522,0354+599
0356-033,                ,0356-033
0356+278,J035927.9+275824,0356+278
NRAO150 ,J035929.7+505750,0355+508
0357-263,J035933.6-261531,0357-263
0356+322,J035944.9+322047,0356+322
0357+057,J040011.7+055043,0357+057
0354+762,                ,0354+762
0358-162,J040106.6-160639,0358-162
0358+040,J040119.9+041334,0358+040
0359-294,J040121.4-292126,0359-294
0400-613,                ,0400-613
0358+210,J040145.1+211028,0358+210
0352+825,                ,0352+825
0359-151,J040216.7-145820,0359-151
0400-319,J040221.2-314725,0400-319
0400+258,J040305.5+260001,0400+258
0356+761,                ,0356+761
0401-248,                ,0401-248
0402-362,J040353.7-360501,0402-362
0403-132,J040534.0-130813,0403-132
0402+379,J040549.2+380332,0402+379
0403-179,J040612.2-174957,0403-179
0357+816,                ,0357+816
0403+064,J040634.3+063714,0403+064
0404-240,J040639.3-235503,0404-240
0400+764,                ,0400+764
0405-385,J040659.0-382628,0405-385
0404+075,J040729.0+074207,0404+075
0405-331,J040733.9-330346,0405-331
0404+065,                ,0404+065
0405-123,J040748.4-121136,0405-123
0402+682,J040749.1+682131,0402+682
0405-015,                ,0405-015
0405+305,J040820.3+303230,0405+304
0407-658,J040820.3-654509,0407-658
0406-056,J040859.6-052940,0406-056
0406-127,J040905.7-123848,0406-127
0406+121,J040922.0+121739,0406+121
0406+065,J040925.8+064035,0406+065
0407-170,J040937.3-165535,0407-170
0407-199,J040940.5-194801,0407-199
0407-129,                ,0407-129
0409-526,                ,0409-526
0401+820,                ,0401+820
0412-779,                ,0412-779
0403+768,J041045.6+765645,0403+768
0409-280,                ,0409-280
0408+085,                ,0408+085
0409+000,J041233.4+001048,0409+000
0409+045,J041238.1+043806,0409+045
0409+229,J041243.6+230505,0409+229
0409+188,J041245.9+185637,0409+188
0411-063,J041328.2-061501,0411-063
0409+527,J041337.0+525052,0409+527
0410+110,J041340.3+111214,0410+110
0407+760,                ,0407+760
0411+341,J041437.2+341851,0411+341
0411+054,J041437.7+053442,0411+054
0408+777,                ,0408+777
0402+842,                ,0402+842
0412+447,J041556.5+445249,0412+447
0413-210,J041604.3-205627,0413-210
0414-341,J041610.0-340303,0414-341
0414-337,J041620.5-333932,0414-337
0414-189,J041636.5-185108,0414-189
0415-029,                ,0415-029
0409+806,                ,0409+806
0414+548,                ,0414+548
0415+379,J041821.2+380135,0415+379
0416-216,J041900.4-213235,0416-216
0415+572,J041919.4+572259,0415+572
0415+398,J041922.5+395528,0415+398
0413+758,                ,0413+758
0417-302,J041947.2-301023,0417-302
0415+530,                ,0415+530
0418-151,J042018.3-150126,0418-151
0420-625,                ,0420-625
0418+437,J042151.7+435210,0418+437
0415+763,                ,0415+763
0419+083,                ,0419+083
0419-068,                ,0419-068
0419+308,J042221.2+305809,0419+308
0406+856,                ,0406+856
0418+532,J042244.3+532426,0418+532
0414+792,                ,0414+792
0420-206,                ,0420-206
0420+022,J042252.2+021926,0420+022
0420+210,J042301.9+210802,0420+210
0420-014,J042315.8-012033,0420-014
0420+417,J042356.0+415002,0420+417
0421+023,                ,0421+023
0421+019,J042408.5+020424,0421+019
0417+767,                ,0417+767
0422-278,                ,0422-278
0421+145,J042423.4+144216,0421+145
0422-389,                ,0422-389
0421+464,                ,0421+464
0422-380,J042442.2-375620,0422-380
0422+004,J042446.8+003606,0422+004
0422+079,J042457.6+080517,0422+079
0422+178,                ,0422+178
0423-163,J042553.5-161240,0423-163
0423+297,J042630.2+295222,0423+297
0423+051,J042636.6+051819,0423+051
0421+683,                ,0421+683
0424+128,                ,0424+128
0423+233,J042655.7+232739,0423+233
0423+237,J042655.9+235026,0423+237
0425-071,J042726.1-070031,0425-071
0424+414,J042746.0+413301,0424+414
0425+048,J042747.5+045708,0425+048
0424+328,J042805.8+325952,0424+328
0425+116,                ,0425+116
0425+174,J042835.6+173223,0425+174
0426-380,J042840.4-375619,0426-380
0427-502,                ,0427-502
0424+670,                ,0424+670
0422+770,                ,0422+770
0426+181,                ,0426+181
0426+332,J042952.7+331901,0426+332
0426+273,J042952.9+272437,0426+273
0407+869,                ,0407+869
0426+351,                ,0426+351
0428-252,                ,0428-252
0427-055,                ,0427-055
0428+205,J043103.7+203734,0428+205
0428-042,J043128.0-040627,0428-042
0429+174,J043157.3+173135,0429+174
0431-512,J043221.1-510925,0431-512
0430-163,J043229.0-161405,0430-163
3C119   ,J043236.5+413828,0429+415
0429+448,                ,0429+448
0430-332,J043244.5-330911,0430-332
3C120   ,J043311.0+052115,0430+052
0432-606,J043334.1-603013,0432-606
0430+289,J043337.8+290555,0430+289
0432-148,J043419.0-144255,0432-148
0432-253,                ,0432-253
0432+254,J043534.5+253259,0432+254
0432+292,                ,0432+292
0432+510,                ,0432+510
0432+511,                ,0432+511
0434-225,                ,0434-225
0432+507,                ,0432+507
0434-240,                ,0434-240
0434-188,J043701.4-184448,0434-188
0433+295,J043704.3+294013,0433+295
0437-719,                ,0437-719
0428+807,                ,0428+807
0435-300,J043736.5-295404,0435-300
0434+299,J043804.9+300445,0434+299
0436-129,J043835.0-125103,0436-129
0436-089,J043837.8-084821,0436-089
0436-203,J043850.4-201226,0436-203
0435+217,J043855.8+215310,0435+217
0436+097,                ,0436+097
0435+487,                ,0435+487
0437-454,J043900.8-452222,0437-454
0436+052,J043902.2+052043,0436+052
0436+306,J043917.7+304507,0436+306
0437-303,J043953.2-301745,0437-303
0436+426,J044007.8+424440,0436+426
0438-436,J044017.1-433308,0438-436
0437+145,J044021.1+143756,0437+145
0437+273,J044027.7+272840,0437+273
0436+503,                ,0436+503
0441-699,                ,0441-699
0434+759,                ,0434+759
0439-299,                ,0439-299
0439-337,J044133.7-334003,0439-337
0440-520,                ,0440-520
0440-285,J044237.6-282530,0440-285
NRAO190 ,J044238.6-001743,0440-003
0438+503,                ,0438+503
0440+345,J044331.6+344106,0440+345
0441-135,                ,0441-135
0441+106,J044412.4+104247,0441+106
0441+056,                ,0441+056
0442+071,J044501.4+071553,0442+071
0441+513,                ,0441+513
0438+785,                ,0438+785
0442+389,J044611.4+390017,0442+389
0445-221,J044737.2-220336,0445-221
0446-212,J044817.3-210944,0446-212
0443+592,                ,0443+592
0445+097,J044821.7+095051,0445+097
0446-265,J044823.9-262614,0446-265
0445+364,J044835.1+362931,0445+364
0450-743,J044848.5-741731,0450-743
0446-096,J044849.4-093531,0446-096
0446+113,J044850.4+112754,0446+113
0438+824,                ,0438+824
0446+112,J044907.6+112128,0446+112
0446+178,J044912.5+175431,0446+178
0446+074,                ,0446+074
0444+634,J044923.3+633209,0444+634
0448-392,J044942.2-391109,0448-392
0447-010,J044942.9-005722,0447-010
0454-810,J045005.4-810102,0454-810
0446+462,                ,0446+462
0448-187,J045035.9-183700,0448-187
0447+408,J045043.6+405613,0447+408
0447+227,J045051.9+224905,0447+227
0446+518,                ,0446+518
0446+595,J045118.7+593532,0446+595
0447+482,                ,0447+482
0443+801,                ,0443+801
0445+763,                ,0445+763
0449+125,                ,0449+125
0450+013,J045302.2+012835,0450+013
0451-282,J045314.6-280737,0451-282
0451-398,                ,0451-398
0451-126,                ,0451-126
0452+068,J045520.7+065538,0452+068
0448+763,                ,0448+763
0454-463,J045550.7-461558,0454-463
0454-220,J045608.9-215909,0454-220
0445+830,                ,0445+830
0454+039,J045647.1+040052,0454+039
0454-234,J045703.1-232452,0454-234
0454+066,J045707.7+064507,0454+066
0454-088,J045720.2-084905,0454-088
0455-183,J045754.3-181916,0455-183
HD32918 ,                ,0459-753
0456-317,                ,0456-317
0456+060,J045848.7+060803,0456+060
0454+550,J045854.8+550842,0454+550
0452+761,                ,0452+761
0456+310,J045933.0+310634,0456+310
0457+024,J045952.0+022931,0457+024
0456+428,J050027.4+425330,0456+428
0457+267,                ,0457+267
0458-020,J050112.8-015914,0458-020
0458+138,J050145.2+135607,0458+138
0456+714,J050145.7+712833,0456+714
0459-139,J050159.9-135504,0459-139
0459+060,J050215.4+060907,0459+060
0459+387,J050232.4+384954,0459+387
0459+135,J050233.2+133810,0459+135
0459+415,J050237.9+413919,0459+415
0500-357,J050244.3-354114,0500-357
0459+252,J050258.4+251625,0459+252
0500+019,J050321.1+020304,0500+019
0501-215,J050348.0-212831,0501-215
0500+443,J050350.2+442439,0500+443
0501-067,J050356.0-063803,0501-067
0458+659,                ,0458+659
0500+339,J050356.7+340328,0500+339
0503-608,J050401.7-604952,0503-608
0502-152,                ,0502-152
0501+380,                ,0501+380
0501+38B,                ,0501+38B
0501+279,                ,0501+279
0502+049,J050523.1+045942,0502+049
0502+041,                ,0502+041
0500+640,                ,0500+640
0503-043,J050551.2-041926,0503-043
0503-295,                ,0503-295
0503-163,J050557.1-161558,0503-163
0503+216,J050634.0+214100,0503+216
0506-612,J050643.9-610940,0506-612
0504-099,                ,0504-099
0503+466,J050723.6+464542,0503+466
0459+791,                ,0459+791
0507-611,                ,0507-611
0506-196,                ,0506-196
0503+608,J050827.2+605627,0503+608
0506-332,                ,0506-332
0454+844,J050842.3+843204,0454+844
0505+354,J050905.8+352817,0505+354
0506+056,J050925.9+054135,0506+056
0506+101,J050927.4+101144,0506+101
0506+398,                ,0506+398
0507+179,J051002.3+180041,0507+179
0508-317,J051046.3-314253,0508-317
0507+379,                ,0507+379
0508-220,                ,0508-220
0508+138,J051138.3+135719,0508+138
0508+264,J051150.3+263154,0508+264
0509+011,J051157.6+011049,0509+011
0509+205,J051239.0+203742,0509+205
0509+152,J051241.0+151723,0509+152
0509+293,J051242.2+292703,0509+293
0509+406,J051252.5+404143,0509+406
0510-005,                ,0510-005
0511+009,J051340.0+010021,0511+009
0511-203,J051342.8-201611,0511-203
0511-220,J051349.1-215916,0511-220
0512-205,J051417.3-202920,0512-205
0510+559,J051418.6+560211,0510+559
0513-459,                ,0513-459
0512-129,                ,0512-129
0511+539,                ,0511+539
0515-674,                ,0515-674
0514-459,                ,0514-459
0512+249,                ,0512+249
0514-161,J051615.9-160307,0514-161
0517-726,J051637.7-723707,0517-726
0513+276,J051640.4+274310,0513+276
0516-621,J051644.9-620705,0516-621
0514+109,J051646.6+105754,0514+109
0514+074,J051656.3+073253,0514+074
0514-156,J051657.1-153710,0514-156
0515-179,J051724.0-175624,0515-179
0515-053,J051728.1-052040,0515-053
0513+455,J051728.8+453704,0513+455
0515+067,J051751.3+064803,0515+067
0515+208,J051803.8+205452,0515+208
0514+330,J051805.1+330613,0514+330
0516-249,J051806.0-245501,0516-249
0510+767,                ,0510+767
0514+474,J051812.0+473055,0514+474
0516+087,J051910.8+084856,0516+087
0513+714,                ,0513+714
0516+276,                ,0516+276
0518-458,                ,0518-458
0517-027,                ,0517-027
0507+839,                ,0507+839
0517+020,                ,0517+020
0502+859,                ,0502+859
3C138   ,J052109.8+163822,0518+165
0519-176,J052123.5-173730,0519-176
0518+211,J052145.9+211251,0518+211
0519+011,J052217.4+011331,0519+011
0522-611,J052234.4-610757,0522-611
0520-165,J052244.6-162752,0520-165
0519+142,J052245.1+141529,0519+142
0521-403,                ,0521-403
0521-365,J052257.9-362730,0521-365
0518+600,J052311.0+600745,0518+600
0521-262,J052318.4-261409,0521-262
0520+411,J052355.7+411350,0520+411
0522-314,                ,0522-314
0518+705,J052413.4+703452,0518+705
0517+764,                ,0517+764
0521+077,                ,0521+077
0522-030,                ,0522-030
0522-283,J052454.6-281841,0522-283
0523-236,J052506.5-233810,0523-236
0524-460,J052531.4-455754,0524-460
0457+875,                ,0457+875
0518+761,                ,0518+761
0521+632,                ,0521+632
0524-485,J052616.6-483036,0524-485
0523+327,                ,0523+327
0524-237,J052648.3-234255,0524-237
0525-230,                ,0525-230
0525-231,J052718.6-230736,0525-231
0525-100,                ,0525-100
0525-127,                ,0525-127
0524+034,J052732.7+033131,0524+034
0524+34A,                ,0524+34A
0530-727,J052930.0-724528,0530-727
0527-053,J052953.5-051941,0527-053
0527-253,J052957.0-251558,0527-253
0521+793,                ,0521+793
0528-250,J053007.9-250329,0528-250
0526+373,J053012.5+372332,0526+373
0528+134,J053056.4+133155,0528+134
0530-388,J053202.0-384854,0530-388
0529-031,J053207.5-030707,0529-031
0529+075,J053238.9+073243,0529+075
0505+874,                ,0505+874
0531-397,J053257.1-394109,0531-397
0529+483,J053315.8+482252,0529+483
0530+421,J053356.4+421054,0530+421
0528+576,                ,0529+576
0532-398,                ,0532-398
0532-378,                ,0532-378
0534-611,J053435.7-610607,0534-611
0531+194,                ,0531+194
0532+196,                ,0532+196
ORION-KL,                ,ORION-KL
0532+218,                ,0532+218
0533-396,                ,0533-396
0532+255,                ,0532+255
0532+506,J053620.2+503826,0532+506
0534-201,J053622.3-200531,0534-201
0534-340,J053628.4-340111,0534-340
0533+097,                ,0533+097
0537-692,                ,0537-692
0533+446,J053730.0+444103,0533+446
0535+001,                ,0535+001
0537-441,J053850.3-440508,0537-441
0534+510,J053854.7+510723,0534+510
0535+331,                ,0535+331
0537-158,J053932.0-155030,0537-158
0536+145,J053942.3+143345,0536+145
0536+198,                ,0536+198
0537-286,J053954.2-283955,0537-286
0537-052,                ,0537-052
0537+251,J054014.3+250755,0537+251
0537+392,                ,0537+392
0539-543,                ,0539-543
0534+753,                ,0534+753
0537+356,                ,0537+356
0535+677,J054113.3+674523,0535+677
